Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Date,,,,,,,,,,,,,,,
2025-09-12,234.07000732421875,241.3800048828125,509.8999938964844,234.50999450683594,242.42300415039062,512.5499877929688,229.02000427246094,238.5,503.8500061035156,229.22000122070312,240.8000030517578,506.6499938964844,55824200,14536600,23624900
2025-09-15,236.6999969482422,251.75999450683594,515.3599853515625,238.19000244140625,252.75,515.469970703125,235.02999877929688,244.97999572753906,507.0,237.0,245.13999938964844,508.7900085449219,42699500,29935200,17143800
2025-09-16,238.14999389648438,251.4199981689453,509.0400085449219,241.22000122070312,253.22999572753906,517.22998046875,236.32000732421875,249.71499633789062,508.6000061035156,237.17999267578125,252.3300018310547,516.8800048828125,63421100,24493500,19711900
2025-09-17,238.99000549316406,249.85000610351562,510.0199890136719,240.10000610351562,251.9499969482422,511.2900085449219,237.72999572753906,246.5800018310547,505.92999267578125,238.97000122070312,251.4600067138672,510.6199951171875,46508000,20491300,15816600
2025-09-18,237.8800048828125,252.3300018310547,508.45001220703125,241.1999969482422,254.13999938964844,513.0700073242188,236.64999389648438,250.11000061035156,507.6600036621094,239.97000122070312,251.86000061035156,511.489990234375,44249600,21166400,18913700
2025-09-19,245.5,255.24000549316406,517.9299926757812,246.3000030517578,256.70001220703125,519.2999877929688,240.2100067138672,252.0679931640625,510.30999755859375,241.22999572753906,253.39999389648438,510.55999755859375,163741300,41616800,52474100
2025-09-22,256.0799865722656,252.8800048828125,514.4500122070312,256.6400146484375,256.30999755859375,517.739990234375,248.1199951171875,250.80999755859375,512.5399780273438,248.3000030517578,254.77999877929688,515.5900268554688,105517400,20079000,20009300
2025-09-23,254.42999267578125,252.33999633789062,509.2300109863281,257.3399963378906,254.77000427246094,514.5900268554688,253.5800018310547,251.08999633789062,507.30999755859375,255.8800048828125,253.65499877929688,513.7999877929688,60275200,17521100,19799600
2025-09-24,252.30999755859375,247.8300018310547,510.1499938964844,255.74000549316406,252.9600067138672,512.47998046875,251.0399932861328,247.22000122070312,506.9200134277344,255.22000122070312,252.14999389648438,510.3800048828125,42303700,16958500,13533700
2025-09-25,256.8699951171875,246.57000732421875,507.0299987792969,257.1700134277344,247.31500244140625,510.010009765625,251.7100067138672,241.64999389648438,505.0400085449219,253.2100067138672,244.83999633789062,508.29998779296875,55202100,17379800,15786500
2025-09-26,255.4600067138672,247.17999267578125,511.4599914550781,257.6000061035156,250.1199951171875,513.9400024414062,253.77999877929688,246.63999938964844,506.6199951171875,254.10000610351562,247.78500366210938,510.05999755859375,46076300,16594600,16213100
2025-09-29,254.42999267578125,244.36000061035156,514.5999755859375,255.0,251.6479949951172,516.8499755859375,253.00999450683594,243.1999969482422,508.8800048828125,254.55999755859375,248.27499389648438,511.5,40127700,23157200,17617800
2025-09-30,254.6300048828125,243.5500030517578,517.9500122070312,255.9199981689453,243.6750030517578,518.1599731445312,253.11000061035156,239.5709991455078,509.6600036621094,254.86000061035156,243.05999755859375,513.239990234375,37704300,22541200,19728200
